year,event,value
1952,Basketball,23
1996,Tennis,23
2004,Athletics,23
1984,Athletics,23
1906,Swimming,23
1960,Cycling,23
1960,Athletics,23
2008,Athletics,23
1988,Shooting,23
1994,Speed Skating,23
1980,Cycling,23
1988,Cycling,23
1998,Speed Skating,23
1984,Alpine Skiing,23
1992,Athletics,23
1984,Athletics,23
2004,Cycling,23
1968,Boxing,23
2010,Freestyle Skiing,23
1932,Wrestling,23
1960,Cycling,23
1968,Basketball,23
1976,Boxing,23
2016,Rugby Sevens,23
1988,Ice Hockey,23
1984,Athletics,23
1996,Tennis,23
1976,Football,23
1936,Wrestling,23
1968,Athletics,23
1932,Weightlifting,23
1956,Wrestling,23
1936,Handball,23
1988,Rowing,23
1988,Judo,23
1968,Ice Hockey,23
1996,Table Tennis,23
1936,Athletics,23
1976,Athletics,23
1948,Cycling,23
1996,Handball,23
2004,Gymnastics,23
2004,Hockey,23
1928,Football,23
1952,Diving,23
2006,Ice Hockey,23
1932,Rowing,23
1936,Alpine Skiing,23
1968,Rowing,23
1992,Wrestling,23
1936,Football,23
1996,Sailing,23
1960,Cycling,23
1968,Speed Skating,23
1988,Athletics,23
1998,Speed Skating,23
1968,Wrestling,23
1964,Volleyball,23
2000,Cycling,23
1988,Athletics,23
1964,Nordic Combined,23
1980,Water Polo,23
1968,Cross Country Skiing,23
1968,Ice Hockey,23
1996,Athletics,23
1912,Swimming,23
2004,Athletics,23
1998,Alpine Skiing,23
1972,Swimming,23
1948,Athletics,23
1924,Cycling,23
1936,Alpine Skiing,23
2016,Cycling,23
2012,Athletics,23
1972,Athletics,23
2000,Badminton,23
1972,Alpine Skiing,23
1996,Table Tennis,23
1928,Wrestling,23
2008,Cycling,23
1992,Ice Hockey,23
1996,Judo,23
2012,Wrestling,23
1994,Cross Country Skiing,23
1980,Athletics,23
2008,Judo,23
1928,Athletics,23
1896,Cycling,23
1936,Handball,23
1972,Alpine Skiing,23
1984,Rowing,23
2004,Synchronized Swimming,23
1972,Ski Jumping,23
1968,Luge,23
1984,Hockey,23
2002,Ice Hockey,23
1988,Alpine Skiing,23
1994,Alpine Skiing,23
1984,Luge,23
1928,Rowing,23
1992,Luge,23
1972,Ski Jumping,23
2008,Rowing,23
1960,Swimming,23
1984,Hockey,23
1984,Cycling,23
1988,Cycling,23
2016,Swimming,23
1928,Athletics,23
2008,Sailing,23
1998,Figure Skating,23
1988,Fencing,23
1972,Football,23
1936,Handball,23
1936,Gymnastics,23
1988,Hockey,23
1992,Sailing,23
2000,Shooting,23
2008,Synchronized Swimming,23
1952,Ski Jumping,23
1988,Canoeing,23
1992,Rowing,23
1992,Wrestling,23
1996,Rowing,23
1952,Alpine Skiing,23
2014,Bobsleigh,23
2012,Athletics,23
1988,Alpine Skiing,23
1980,Cross Country Skiing,23
2008,Swimming,23
2002,Snowboarding,23
1960,Equestrianism,23
1972,Athletics,23
1956,Sailing,23
1980,Hockey,23
1980,Athletics,23
1984,Canoeing,23
1920,Athletics,23
1920,Rugby,23
1972,Wrestling,23
1908,Athletics,23
1988,Athletics,23
1936,Rowing,23
2012,Cycling,23
2008,Basketball,23
1984,Figure Skating,23
1952,Cycling,23
2012,Swimming,23
1948,Rowing,23
1948,Rowing,23
1984,Water Polo,23
1952,Football,23
1912,Swimming,23
1908,Football,23
1948,Ice Hockey,23
2016,Cycling,23
1956,Canoeing,23
1972,Water Polo,23
1996,Volleyball,23
1972,Football,23
1968,Water Polo,23
1992,Synchronized Swimming,23
1980,Volleyball,23
1988,Rowing,23
1984,Wrestling,23
1988,Athletics,23
1996,Canoeing,23
1920,Football,23
1972,Cycling,23
1924,Football,23
1976,Luge,23
1960,Wrestling,23
1968,Speed Skating,23
1960,Boxing,23
1976,Rowing,23
1976,Athletics,23
1964,Cycling,23
1996,Shooting,23
1988,Athletics,23
1976,Bobsleigh,23
2008,Beach Volleyball,23
1936,Swimming,23
1984,Nordic Combined,23
1988,Rowing,23
2008,Canoeing,23
1952,Gymnastics,23
1952,Rowing,23
2004,Athletics,23
2008,Athletics,23
1976,Rowing,23
1984,Shooting,23
1964,Alpine Skiing,23
1936,Water Polo,23
1904,Gymnastics,23
1936,Athletics,23
1984,Equestrianism,23
1998,Cross Country Skiing,23
2004,Athletics,23
1948,Athletics,23
1976,Basketball,23
2014,Freestyle Skiing,23
2004,Football,23
1968,Athletics,23
2008,Shooting,23
1996,Volleyball,23
2012,Swimming,23
1936,Fencing,23
1984,Shooting,23
1972,Wrestling,23
2004,Football,23
1996,Athletics,23
1992,Rowing,23
1996,Athletics,23
1972,Handball,23
1988,Hockey,23
1988,Cycling,23
1972,Volleyball,23
1996,Football,23
1972,Volleyball,23
1992,Alpine Skiing,23
1988,Athletics,23
1992,Handball,23
2006,Alpine Skiing,23
1988,Athletics,23
1964,Bobsleigh,23
1936,Gymnastics,23
1924,Athletics,23
1960,Athletics,23
2008,Football,23
1960,Wrestling,23
1998,Snowboarding,23
2004,Athletics,23
1988,Biathlon,23
1928,Bobsleigh,23
1996,Swimming,23
1972,Athletics,23
2000,Athletics,23
1924,Football,23
2006,Ice Hockey,23
1996,Judo,23
1996,Basketball,23
1984,Weightlifting,23
2004,Swimming,23
1984,Ice Hockey,23
2010,Ice Hockey,23
1976,Boxing,23
1936,Rowing,23
2012,Boxing,23
1976,Volleyball,23
1996,Football,23
1956,Alpine Skiing,23
1964,Athletics,23
1988,Handball,23
1924,Athletics,23
2006,Alpine Skiing,23
1964,Ice Hockey,23
2000,Athletics,23
2012,Beach Volleyball,23
1956,Basketball,23
2016,Rugby Sevens,23
2000,Boxing,23
1968,Shooting,23
2008,Athletics,23
1984,Shooting,23
1976,Weightlifting,23
1996,Canoeing,23
1936,Weightlifting,23
1960,Weightlifting,23
2012,Rowing,23
1998,Freestyle Skiing,23
1964,Alpine Skiing,23
2008,Hockey,23
1988,Hockey,23
2014,Freestyle Skiing,23
2016,Fencing,23
1964,Judo,23
1968,Boxing,23
2000,Table Tennis,23
2014,Bobsleigh,23
1988,Handball,23
1968,Shooting,23
2008,Swimming,23
1992,Tennis,23
1984,Judo,23
1952,Boxing,23
1948,Rowing,23
2008,Taekwondo,23
1992,Judo,23
2010,Ice Hockey,23
1968,Basketball,23
1936,Boxing,23
2006,Luge,23
2008,Swimming,23
2008,Wrestling,23
1988,Synchronized Swimming,23
2002,Ice Hockey,23
2006,Freestyle Skiing,23
1994,Alpine Skiing,23
2006,Short Track Speed Skating,23
1992,Boxing,23
1984,Athletics,23
1988,Athletics,23
1992,Badminton,23
1980,Modern Pentathlon,23
1964,Boxing,23
1980,Alpine Skiing,23
1976,Ice Hockey,23
2008,Boxing,23
1936,Cycling,23
1956,Nordic Combined,23
2004,Athletics,23
1984,Boxing,23
1980,Football,23
2000,Sailing,23
2008,Badminton,23
2010,Skeleton,23
1912,Wrestling,23
1972,Basketball,23
2002,Freestyle Skiing,23
1972,Athletics,23
1984,Wrestling,23
1960,Rowing,23
2016,Wrestling,23
2012,Fencing,23
1992,Volleyball,23
2004,Swimming,23
1972,Ice Hockey,23
2012,Hockey,23
2012,Swimming,23
2016,Judo,23
1972,Football,23
1996,Hockey,23
2012,Athletics,23
2000,Swimming,23
1996,Gymnastics,23
1960,Ski Jumping,23
1988,Boxing,23
1956,Athletics,23
1988,Cycling,23
2008,Basketball,23
2010,Cross Country Skiing,23
1960,Athletics,23
1960,Athletics,23
2008,Weightlifting,23
1992,Rowing,23
1956,Hockey,23
1984,Athletics,23
1952,Rowing,23
2004,Wrestling,23
1984,Athletics,23
1980,Football,23
1956,Athletics,23
2004,Hockey,23
2006,Snowboarding,23
2008,Rowing,23
2000,Athletics,23
1908,Athletics,23
1972,Ice Hockey,23
1952,Fencing,23
2016,Football,23
1992,Shooting,23
1972,Hockey,23
1988,Wrestling,23
1996,Canoeing,23
2000,Boxing,23
1960,Sailing,23
1968,Alpine Skiing,23
1980,Cycling,23
1998,Alpine Skiing,23
1988,Swimming,23
2000,Judo,23
2008,Football,23
2002,Figure Skating,23
1996,Wrestling,23
2002,Speed Skating,23
2004,Water Polo,23
2016,Rowing,23
1908,Tug-Of-War,23
2008,Judo,23
1996,Swimming,23
2008,Sailing,23
1904,Athletics,23
1984,Water Polo,23
1968,Athletics,23
1956,Ski Jumping,23
2008,Volleyball,23
1992,Athletics,23
2016,Fencing,23
2016,Swimming,23
2012,Swimming,23
2014,Snowboarding,23
2012,Swimming,23
2010,Ice Hockey,23
1972,Cross Country Skiing,23
1976,Handball,23
1964,Volleyball,23
1996,Athletics,23
2004,Athletics,23
1992,Archery,23
1964,Swimming,23
1972,Volleyball,23
1972,Volleyball,23
1936,Rowing,23
1998,Speed Skating,23
2016,Hockey,23
1976,Basketball,23
1964,Water Polo,23
1952,Wrestling,23
2002,Biathlon,23
2016,Table Tennis,23
2000,Athletics,23
1972,Boxing,23
2002,Short Track Speed Skating,23
1964,Judo,23
2000,Equestrianism,23
1956,Weightlifting,23
1976,Luge,23
2016,Athletics,23
1996,Judo,23
1952,Basketball,23
1956,Basketball,23
2004,Shooting,23
1968,Athletics,23
2016,Rhythmic Gymnastics,23
2008,Athletics,23
1988,Handball,23
1972,Archery,23
2012,Athletics,23
1996,Volleyball,23
2004,Judo,23
1994,Freestyle Skiing,23
2016,Cycling,23
1956,Fencing,23
2006,Curling,23
1988,Fencing,23
1976,Basketball,23
2012,Basketball,23
1992,Swimming,23
1956,Diving,23
1996,Athletics,23
1984,Cycling,23
1988,Handball,23
1968,Athletics,23
2016,Archery,23
1972,Athletics,23
1960,Canoeing,23
1980,Weightlifting,23
1980,Athletics,23
2014,Curling,23
1956,Athletics,23
1972,Athletics,23
2016,Rowing,23
1952,Cycling,23
2016,Sailing,23
1960,Boxing,23
2004,Athletics,23
1936,Gymnastics,23
2016,Cycling,23
1972,Athletics,23
1936,Football,23
1984,Wrestling,23
2008,Athletics,23
1996,Rowing,23
2008,Handball,23
1960,Cycling,23
2004,Softball,23
1988,Athletics,23
1996,Swimming,23
1992,Swimming,23
1980,Cross Country Skiing,23
1948,Athletics,23
1952,Athletics,23
1984,Swimming,23
1972,Athletics,23
1988,Wrestling,23
2002,Ice Hockey,23
1980,Rowing,23
1980,Boxing,23
1972,Athletics,23
1972,Athletics,23
2014,Ice Hockey,23
1912,Tennis,23
2008,Volleyball,23
1952,Athletics,23
2008,Athletics,23
2010,Short Track Speed Skating,23
1996,Cycling,23
2008,Football,23
1988,Athletics,23
1992,Athletics,23
1952,Alpine Skiing,23
2012,Triathlon,23
2008,Athletics,23
1952,Basketball,23
2000,Swimming,23
2000,Athletics,23
2008,Football,23
2016,Football,23
1972,Cycling,23
1956,Ski Jumping,23
1996,Wrestling,23
1988,Sailing,23
1992,Handball,23
2000,Football,23
2016,Football,23
1956,Athletics,23
2008,Football,23
1992,Boxing,23
2006,Alpine Skiing,23
1972,Water Polo,23
1976,Athletics,23
2000,Boxing,23
1984,Athletics,23
2010,Luge,23
2000,Water Polo,23
1972,Fencing,23
2012,Rowing,23
1976,Fencing,23
2008,Tennis,23
1936,Athletics,23
1952,Basketball,23
2004,Athletics,23
1928,Ice Hockey,23
1984,Figure Skating,23
2010,Cross Country Skiing,23
2014,Short Track Speed Skating,23
1972,Basketball,23
1996,Gymnastics,23
1932,Athletics,23
1976,Basketball,23
2008,Athletics,23
1964,Wrestling,23
1988,Sailing,23
2012,Boxing,23
2000,Hockey,23
1992,Fencing,23
1988,Handball,23
1992,Shooting,23
1968,Hockey,23
2012,Football,23
2012,Weightlifting,23
1992,Athletics,23
1980,Athletics,23
1992,Rowing,23
1960,Athletics,23
1968,Hockey,23
1956,Hockey,23
1968,Athletics,23
2004,Hockey,23
2012,Hockey,23
2000,Wrestling,23
2000,Boxing,23
1956,Hockey,23
1984,Hockey,23
1996,Hockey,23
1988,Hockey,23
2016,Hockey,23
1972,Hockey,23
2012,Rowing,23
1976,Hockey,23
1992,Judo,23
1988,Hockey,23
2004,Hockey,23
2016,Hockey,23
1984,Hockey,23
1952,Hockey,23
1972,Hockey,23
1972,Athletics,23
1984,Hockey,23
1996,Hockey,23
1976,Hockey,23
1984,Hockey,23
1996,Hockey,23
1996,Hockey,23
1992,Hockey,23
1952,Football,23
1972,Hockey,23
1972,Hockey,23
1980,Hockey,23
1948,Hockey,23
1998,Luge,23
2008,Wrestling,23
2000,Gymnastics,23
2012,Rowing,23
2016,Sailing,23
1988,Rowing,23
2000,Football,23
2012,Athletics,23
1952,Cross Country Skiing,23
2016,Taekwondo,23
2004,Modern Pentathlon,23
2006,Ice Hockey,23
1972,Volleyball,23
1960,Fencing,23
1964,Canoeing,23
1928,Athletics,23
1936,Athletics,23
2004,Boxing,23
1920,Gymnastics,23
2008,Wrestling,23
1968,Ice Hockey,23
1988,Athletics,23
2000,Football,23
1952,Boxing,23
1976,Speed Skating,23
1924,Fencing,23
2016,Swimming,23
1976,Cycling,23
2004,Weightlifting,23
2006,Snowboarding,23
2016,Athletics,23
1936,Athletics,23
1936,Athletics,23
1968,Volleyball,23
1988,Cycling,23
2016,Cycling,23
1964,Athletics,23
2004,Gymnastics,23
1964,Rowing,23
2008,Rowing,23
2004,Hockey,23
1998,Biathlon,23
2006,Speed Skating,23
1980,Cycling,23
1992,Tennis,23
1972,Boxing,23
1992,Cross Country Skiing,23
1980,Weightlifting,23
2008,Volleyball,23
1992,Handball,23
2004,Handball,23
1952,Swimming,23
1972,Athletics,23
1984,Athletics,23
2002,Luge,23
2002,Alpine Skiing,23
1996,Canoeing,23
2012,Sailing,23
2004,Sailing,23
2006,Luge,23
1968,Athletics,23
1964,Athletics,23
1900,Athletics,23
2000,Beach Volleyball,23
2000,Football,23
1976,Volleyball,23
1920,Rugby,23
1988,Football,23
1968,Swimming,23
2016,Hockey,23
1912,Athletics,23
2006,Figure Skating,23
1968,Volleyball,23
1988,Athletics,23
2010,Biathlon,23
2006,Biathlon,23
2008,Sailing,23
2006,Freestyle Skiing,23
1996,Canoeing,23
2014,Curling,23
2004,Athletics,23
1960,Athletics,23
1952,Modern Pentathlon,23
1968,Football,23
2002,Figure Skating,23
2000,Judo,23
2016,Judo,23
2016,Athletics,23
1992,Wrestling,23
1988,Hockey,23
2010,Speed Skating,23
2002,Nordic Combined,23
1994,Ice Hockey,23
1976,Cross Country Skiing,23
2016,Judo,23
1920,Athletics,23
1968,Athletics,23
1960,Hockey,23
1976,Swimming,23
1996,Weightlifting,23
2008,Athletics,23
1988,Cross Country Skiing,23
1992,Volleyball,23
2008,Water Polo,23
1960,Basketball,23
1952,Diving,23
2016,Diving,23
1964,Athletics,23
2008,Hockey,23
1952,Wrestling,23
1984,Athletics,23
1988,Basketball,23
1972,Athletics,23
2004,Trampolining,23
1932,Ice Hockey,23
1932,Diving,23
1900,Athletics,23
1912,Athletics,23
1988,Wrestling,23
1984,Rowing,23
1984,Canoeing,23
2016,Rugby Sevens,23
1996,Athletics,23
2012,Gymnastics,23
1928,Athletics,23
2004,Athletics,23
2008,Badminton,23
2004,Athletics,23
1976,Cycling,23
1996,Athletics,23
1988,Rowing,23
1988,Athletics,23
1968,Athletics,23
2008,Athletics,23
1920,Athletics,23
1908,Athletics,23
1964,Ice Hockey,23
2012,Swimming,23
2000,Rowing,23
2000,Rowing,23
2008,Athletics,23
1964,Fencing,23
1996,Table Tennis,23
2016,Judo,23
1992,Boxing,23
1984,Fencing,23
2004,Basketball,23
2004,Rowing,23
2012,Swimming,23
2008,Handball,23
1956,Football,23
1976,Athletics,23
1972,Water Polo,23
2000,Rowing,23
1960,Weightlifting,23
2008,Football,23
2004,Cycling,23
2016,Athletics,23
2012,Water Polo,23
2004,Cycling,23
2016,Tennis,23
1968,Ice Hockey,23
2012,Rowing,23
1932,Hockey,23
2012,Cycling,23
1972,Shooting,23
1976,Alpine Skiing,23
2008,Tennis,23
1968,Cycling,23
2008,Sailing,23
1992,Weightlifting,23
1984,Boxing,23
1992,Modern Pentathlon,23
1960,Fencing,23
1960,Fencing,23
1936,Gymnastics,23
1988,Basketball,23
1992,Rowing,23
1952,Boxing,23
2004,Athletics,23
1972,Handball,23
1932,Ice Hockey,23
1952,Athletics,23
1984,Football,23
1968,Cycling,23
1996,Wrestling,23
1984,Athletics,23
2008,Rowing,23
1952,Ice Hockey,23
1996,Handball,23
1968,Water Polo,23
1976,Boxing,23
1908,Rugby,23
2004,Athletics,23
2016,Boxing,23
1996,Boxing,23
1996,Cycling,23
1972,Basketball,23
1936,Athletics,23
1998,Cross Country Skiing,23
1952,Football,23
1948,Diving,23
2014,Bobsleigh,23
1996,Judo,23
1992,Hockey,23
1992,Badminton,23
1988,Handball,23
2016,Weightlifting,23
1976,Athletics,23
1994,Biathlon,23
2010,Figure Skating,23
2008,Handball,23
1992,Speed Skating,23
1968,Diving,23
1988,Hockey,23
1980,Hockey,23
1928,Bobsleigh,23
1952,Water Polo,23
1992,Ice Hockey,23
1988,Swimming,23
1992,Hockey,23
1976,Cycling,23
1994,Ice Hockey,23
1964,Boxing,23
2000,Rowing,23
1964,Athletics,23
1980,Swimming,23
2008,Football,23
1912,Athletics,23
2004,Baseball,23
2010,Ice Hockey,23
2008,Trampolining,23
1992,Cross Country Skiing,23
1972,Athletics,23
1996,Volleyball,23
2004,Cycling,23
1988,Cycling,23
1988,Rowing,23
2016,Athletics,23
1996,Weightlifting,23
2016,Handball,23
1928,Cycling,23
2016,Water Polo,23
1984,Water Polo,23
1988,Handball,23
2008,Swimming,23
1960,Boxing,23
1996,Swimming,23
2012,Badminton,23
1992,Equestrianism,23
1956,Canoeing,23
1988,Ice Hockey,23
1996,Badminton,23
1920,Athletics,23
2008,Cycling,23
1936,Rowing,23
1960,Canoeing,23
1948,Hockey,23
1972,Canoeing,23
1984,Rowing,23
1960,Football,23
1936,Rowing,23
1920,Gymnastics,23
1924,Boxing,23
2014,Ice Hockey,23
1976,Canoeing,23
1998,Ice Hockey,23
2004,Shooting,23
2004,Baseball,23
1988,Football,23
2000,Athletics,23
1956,Gymnastics,23
2008,Athletics,23
1976,Cross Country Skiing,23
1924,Athletics,23
1984,Athletics,23
1988,Athletics,23
2016,Athletics,23
1988,Cycling,23
1924,Athletics,23
1988,Fencing,23
1988,Shooting,23
1960,Alpine Skiing,23
2012,Cycling,23
1984,Judo,23
1908,Boxing,23
1948,Water Polo,23
1972,Wrestling,23
1984,Judo,23
1976,Boxing,23
1996,Shooting,23
2004,Wrestling,23
1996,Football,23
1988,Sailing,23
1924,Football,23
2008,Weightlifting,23
2014,Ice Hockey,23
2004,Athletics,23
1984,Cross Country Skiing,23
1968,Alpine Skiing,23
1932,Rowing,23
2008,Swimming,23
1992,Rowing,23
1984,Rowing,23
1996,Athletics,23
2000,Weightlifting,23
1996,Athletics,23
1980,Volleyball,23
2004,Tennis,23
1984,Athletics,23
1972,Boxing,23
1992,Athletics,23
1976,Fencing,23
1948,Gymnastics,23
2016,Athletics,23
2012,Wrestling,23
2014,Short Track Speed Skating,23
2002,Ice Hockey,23
1912,Rowing,23
2006,Freestyle Skiing,23
2016,Boxing,23
2012,Wrestling,23
1992,Hockey,23
1976,Athletics,23
1948,Alpine Skiing,23
2016,Athletics,23
1976,Athletics,23
1988,Canoeing,23
1912,Rowing,23
1972,Rowing,23
2012,Athletics,23
1932,Speed Skating,23
1956,Equestrianism,23
1924,Athletics,23
1988,Speed Skating,23
1980,Water Polo,23
1960,Athletics,23
1936,Sailing,23
1972,Boxing,23
2008,Swimming,23
1948,Weightlifting,23
1972,Basketball,23
1992,Cross Country Skiing,23
2008,Gymnastics,23
1960,Wrestling,23
1980,Rowing,23
1994,Cross Country Skiing,23
1996,Weightlifting,23
1976,Wrestling,23
2000,Athletics,23
1936,Athletics,23
1988,Swimming,23
1900,Water Polo,23
1908,Athletics,23
1976,Canoeing,23
2004,Shooting,23
1960,Rowing,23
2014,Cross Country Skiing,23
2006,Cross Country Skiing,23
1980,Athletics,23
2012,Volleyball,23
1964,Ice Hockey,23
2012,Volleyball,23
1998,Ice Hockey,23
1936,Fencing,23
1980,Ice Hockey,23
1992,Rowing,23
1924,Equestrianism,23
1992,Diving,23
1960,Alpine Skiing,23
1928,Gymnastics,23
1984,Hockey,23
1992,Cycling,23
1996,Swimming,23
2008,Athletics,23
1984,Cycling,23
1920,Swimming,23
1932,Fencing,23
1994,Ice Hockey,23
1968,Ice Hockey,23
1928,Bobsleigh,23
1960,Water Polo,23
1952,Football,23
2004,Volleyball,23
1972,Weightlifting,23
2016,Water Polo,23
1996,Hockey,23
1972,Cycling,23
1998,Alpine Skiing,23
2004,Rowing,23
2004,Trampolining,23
1976,Bobsleigh,23
1994,Ski Jumping,23
1988,Wrestling,23
2008,Handball,23
1956,Athletics,23
1952,Ski Jumping,23
1968,Figure Skating,23
1952,Athletics,23
1980,Wrestling,23
1992,Cycling,23
1952,Swimming,23
1998,Figure Skating,23
1996,Volleyball,23
1980,Water Polo,23
1980,Alpine Skiing,23
1912,Athletics,23
2014,Ice Hockey,23
1972,Cycling,23
1984,Speed Skating,23
2012,Rowing,23
2010,Cross Country Skiing,23
2016,Tennis,23
1968,Ice Hockey,23
1988,Volleyball,23
1936,Boxing,23
1912,Wrestling,23
1998,Biathlon,23
2008,Athletics,23
1984,Swimming,23
1964,Rowing,23
1956,Wrestling,23
1980,Rowing,23
1968,Canoeing,23
1936,Athletics,23
2012,Volleyball,23
1948,Athletics,23
1932,Ski Jumping,23
2004,Swimming,23
1924,Athletics,23
1992,Rowing,23
1992,Equestrianism,23
1992,Alpine Skiing,23
1988,Cycling,23
2012,Basketball,23
1972,Athletics,23
1992,Swimming,23
1988,Athletics,23
1992,Athletics,23
2000,Cycling,23
1972,Equestrianism,23
1984,Cycling,23
2014,Ice Hockey,23
2010,Skeleton,23
1996,Softball,23
1984,Rowing,23
1996,Rowing,23
1936,Ice Hockey,23
1976,Canoeing,23
1980,Handball,23
1964,Wrestling,23
1960,Rowing,23
1980,Hockey,23
1952,Water Polo,23
1960,Rowing,23
1992,Cycling,23
1968,Speed Skating,23
1980,Rowing,23
1980,Rowing,23
2016,Sailing,23
2008,Swimming,23
1992,Handball,23
1964,Cross Country Skiing,23
2004,Rowing,23
1952,Equestrianism,23
1996,Water Polo,23
1980,Volleyball,23
1988,Rowing,23
2000,Basketball,23
1988,Football,23
1988,Football,23
1936,Basketball,23
1980,Athletics,23
1994,Nordic Combined,23
1964,Gymnastics,23
1936,Water Polo,23
2016,Golf,23
